date,state,district,pincode,bio_age_5_17,bio_age_17_
19-10-2025,Tamil Nadu,Krishnagiri,635107,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635110,0,4
20-10-2025,Tamil Nadu,Krishnagiri,635110,0,2
20-10-2025,Tamil Nadu,Krishnagiri,635121,0,1
20-10-2025,Tamil Nadu,Krishnagiri,635126,1,0
20-10-2025,Tamil Nadu,Krishnagiri,635307,0,1
25-10-2025,Tamil Nadu,Krishnagiri,636902,2,1
26-10-2025,Tamil Nadu,Krishnagiri,635110,0,2
26-10-2025,Tamil Nadu,Krishnagiri,635122,0,1
31-10-2025,Tamil Nadu,Krishnagiri,635111,1,1
21-10-2025,Tamil Nadu,Krishnagiri,635115,1,4
21-10-2025,Tamil Nadu,Krishnagiri,635124,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635001,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635002,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635107,0,2
05-10-2025,Tamil Nadu,Krishnagiri,635124,0,1
05-10-2025,Tamil Nadu,Krishnagiri,635206,1,2
05-10-2025,Tamil Nadu,Krishnagiri,635307,0,2
16-10-2025,Tamil Nadu,Krishnagiri,635654,1,0
17-09-2025,Tamil Nadu,Krishnagiri,635111,0,2
17-09-2025,Tamil Nadu,Krishnagiri,636806,0,1
07-09-2025,Tamil Nadu,Krishnagiri,635207,0,6
29-08-2025,Tamil Nadu,Krishnagiri,635106,0,4
05-09-2025,Tamil Nadu,Krishnagiri,635102,0,3
05-09-2025,Tamil Nadu,Krishnagiri,635201,0,1
05-06-2025,Tamil Nadu,Krishnagiri,635111,0,2
07-06-2025,Tamil Nadu,Krishnagiri,635106,0,1
07-06-2025,Tamil Nadu,Krishnagiri,635112,0,5
07-06-2025,Tamil Nadu,Krishnagiri,635115,0,1
07-06-2025,Tamil Nadu,Krishnagiri,635121,0,4
07-06-2025,Tamil Nadu,Krishnagiri,636806,0,2
19-10-2025,Tamil Nadu,Krishnagiri,635113,0,1
21-10-2025,Tamil Nadu,Krishnagiri,635001,26,10
21-10-2025,Tamil Nadu,Krishnagiri,635101,1,0
21-10-2025,Tamil Nadu,Krishnagiri,635102,1,0
21-10-2025,Tamil Nadu,Krishnagiri,635112,1,6
21-10-2025,Tamil Nadu,Krishnagiri,635118,1,0
21-10-2025,Tamil Nadu,Krishnagiri,635304,9,2
29-06-2025,Tamil Nadu,Krishnagiri,635105,0,2
29-06-2025,Tamil Nadu,Krishnagiri,635107,1,0
29-06-2025,Tamil Nadu,Krishnagiri,635120,0,2
29-06-2025,Tamil Nadu,Krishnagiri,635126,1,2
22-06-2025,Tamil Nadu,Krishnagiri,635107,0,1
22-06-2025,Tamil Nadu,Krishnagiri,635110,1,3
22-06-2025,Tamil Nadu,Krishnagiri,635119,0,1
22-06-2025,Tamil Nadu,Krishnagiri,635204,0,2
01-06-2025,Tamil Nadu,Krishnagiri,635002,0,1
01-06-2025,Tamil Nadu,Krishnagiri,635105,0,1
01-06-2025,Tamil Nadu,Krishnagiri,635107,0,1
01-06-2025,Tamil Nadu,Krishnagiri,635114,0,1
15-06-2025,Tamil Nadu,Krishnagiri,635120,0,2
15-06-2025,Tamil Nadu,Krishnagiri,635124,0,2
15-06-2025,Tamil Nadu,Krishnagiri,635203,0,1
17-06-2025,Tamil Nadu,Krishnagiri,635303,0,1
12-06-2025,Tamil Nadu,Krishnagiri,635124,0,4
12-06-2025,Tamil Nadu,Krishnagiri,636806,0,1
18-10-2025,Tamil Nadu,Krishnagiri,635106,8,9
18-10-2025,Tamil Nadu,Krishnagiri,635115,14,7
18-10-2025,Tamil Nadu,Krishnagiri,635116,11,8
18-10-2025,Tamil Nadu,Krishnagiri,635118,9,8
18-10-2025,Tamil Nadu,Krishnagiri,635203,31,20
18-10-2025,Tamil Nadu,Krishnagiri,635206,24,8
16-06-2025,Tamil Nadu,Krishnagiri,635111,0,3
16-06-2025,Tamil Nadu,Krishnagiri,636812,0,2
25-05-2025,Tamil Nadu,Krishnagiri,635104,0,2
25-05-2025,Tamil Nadu,Krishnagiri,635116,0,1
25-05-2025,Tamil Nadu,Krishnagiri,635123,0,1
27-05-2025,Tamil Nadu,Krishnagiri,636812,0,1
26-05-2025,Tamil Nadu,Krishnagiri,635111,0,1
20-05-2025,Tamil Nadu,Krishnagiri,635124,0,1
31-05-2025,Tamil Nadu,Krishnagiri,636902,0,3
28-05-2025,Tamil Nadu,Krishnagiri,635124,0,2
03-06-2025,Tamil Nadu,Krishnagiri,636808,1,0
23-05-2025,Tamil Nadu,Krishnagiri,635106,0,3
23-05-2025,Tamil Nadu,Krishnagiri,635108,8,5
23-05-2025,Tamil Nadu,Krishnagiri,635117,19,14
23-05-2025,Tamil Nadu,Krishnagiri,635122,7,8
23-05-2025,Tamil Nadu,Krishnagiri,635126,9,4
23-05-2025,Tamil Nadu,Krishnagiri,635201,4,2
23-05-2025,Tamil Nadu,Krishnagiri,635207,12,12
23-05-2025,Tamil Nadu,Krishnagiri,636902,1,5
25-05-2025,Tamil Nadu,Krishnagiri,635107,0,1
25-05-2025,Tamil Nadu,Krishnagiri,635304,1,0
25-05-2025,Tamil Nadu,Krishnagiri,635307,3,2
29-05-2025,Tamil Nadu,Krishnagiri,635101,10,11
29-05-2025,Tamil Nadu,Krishnagiri,635115,18,14
29-05-2025,Tamil Nadu,Krishnagiri,635203,25,8
29-05-2025,Tamil Nadu,Krishnagiri,635204,5,4
29-05-2025,Tamil Nadu,Krishnagiri,636806,4,6
01-06-2025,Tamil Nadu,Krishnagiri,635115,0,1
02-06-2025,Tamil Nadu,Krishnagiri,635002,0,5
02-06-2025,Tamil Nadu,Krishnagiri,635101,3,4
02-06-2025,Tamil Nadu,Krishnagiri,635106,1,2
02-06-2025,Tamil Nadu,Krishnagiri,635107,15,14
02-06-2025,Tamil Nadu,Krishnagiri,635204,9,10
02-06-2025,Tamil Nadu,Krishnagiri,635307,11,6
30-05-2025,Tamil Nadu,Krishnagiri,635112,22,11
30-05-2025,Tamil Nadu,Krishnagiri,635115,13,7
30-05-2025,Tamil Nadu,Krishnagiri,635204,11,5
30-05-2025,Tamil Nadu,Krishnagiri,635206,9,3
30-05-2025,Tamil Nadu,Krishnagiri,635307,5,6
03-06-2025,Tamil Nadu,Krishnagiri,635124,1,0
03-06-2025,Tamil Nadu,Krishnagiri,635306,8,5
31-05-2025,Tamil Nadu,Krishnagiri,635103,4,2
31-05-2025,Tamil Nadu,Krishnagiri,635112,22,8
31-05-2025,Tamil Nadu,Krishnagiri,635114,3,0
31-05-2025,Tamil Nadu,Krishnagiri,635117,10,8
31-05-2025,Tamil Nadu,Krishnagiri,635118,4,4
31-05-2025,Tamil Nadu,Krishnagiri,635204,16,3
04-06-2025,Tamil Nadu,Krishnagiri,635001,20,26
04-06-2025,Tamil Nadu,Krishnagiri,635102,3,3
04-06-2025,Tamil Nadu,Krishnagiri,635108,1,5
04-06-2025,Tamil Nadu,Krishnagiri,635115,6,2
04-06-2025,Tamil Nadu,Krishnagiri,635117,12,8
04-06-2025,Tamil Nadu,Krishnagiri,635201,1,6
04-06-2025,Tamil Nadu,Krishnagiri,635203,4,6
04-06-2025,Tamil Nadu,Krishnagiri,635307,5,1
05-06-2025,Tamil Nadu,Krishnagiri,635102,3,1
05-06-2025,Tamil Nadu,Krishnagiri,635104,10,10
05-06-2025,Tamil Nadu,Krishnagiri,635107,10,17
05-06-2025,Tamil Nadu,Krishnagiri,635108,4,0
05-06-2025,Tamil Nadu,Krishnagiri,635122,2,15
05-06-2025,Tamil Nadu,Krishnagiri,635201,1,1
20-05-2025,Tamil Nadu,Krishnagiri,635101,4,4
20-05-2025,Tamil Nadu,Krishnagiri,635105,4,4
20-05-2025,Tamil Nadu,Krishnagiri,635109,22,40
20-05-2025,Tamil Nadu,Krishnagiri,635112,13,19
20-05-2025,Tamil Nadu,Krishnagiri,635115,17,9
20-05-2025,Tamil Nadu,Krishnagiri,635123,4,1
20-05-2025,Tamil Nadu,Krishnagiri,635207,13,13
27-05-2025,Tamil Nadu,Krishnagiri,635002,9,1
27-05-2025,Tamil Nadu,Krishnagiri,635108,5,1
27-05-2025,Tamil Nadu,Krishnagiri,635110,4,6
27-05-2025,Tamil Nadu,Krishnagiri,635115,16,9
27-05-2025,Tamil Nadu,Krishnagiri,635120,4,3
27-05-2025,Tamil Nadu,Krishnagiri,635126,11,8
27-05-2025,Tamil Nadu,Krishnagiri,635206,6,5
27-05-2025,Tamil Nadu,Krishnagiri,635207,12,6
26-05-2025,Tamil Nadu,Krishnagiri,635102,16,15
26-05-2025,Tamil Nadu,Krishnagiri,635104,25,12
26-05-2025,Tamil Nadu,Krishnagiri,635107,16,9
26-05-2025,Tamil Nadu,Krishnagiri,635112,14,13
26-05-2025,Tamil Nadu,Krishnagiri,635120,13,8
26-05-2025,Tamil Nadu,Krishnagiri,635203,17,9
24-05-2025,Tamil Nadu,Krishnagiri,635104,7,10
24-05-2025,Tamil Nadu,Krishnagiri,635109,10,16
24-05-2025,Tamil Nadu,Krishnagiri,635110,4,5
24-05-2025,Tamil Nadu,Krishnagiri,635114,1,2
24-05-2025,Tamil Nadu,Krishnagiri,635115,7,2
24-05-2025,Tamil Nadu,Krishnagiri,635117,12,9
24-05-2025,Tamil Nadu,Krishnagiri,635123,3,3
24-05-2025,Tamil Nadu,Krishnagiri,635203,6,6
24-05-2025,Tamil Nadu,Krishnagiri,635206,8,7
24-05-2025,Tamil Nadu,Krishnagiri,635304,4,4
22-05-2025,Tamil Nadu,Krishnagiri,635101,6,6
22-05-2025,Tamil Nadu,Krishnagiri,635108,8,5
22-05-2025,Tamil Nadu,Krishnagiri,635112,16,15
22-05-2025,Tamil Nadu,Krishnagiri,635124,4,2
22-05-2025,Tamil Nadu,Krishnagiri,635203,16,9
22-05-2025,Tamil Nadu,Krishnagiri,635206,7,10
22-05-2025,Tamil Nadu,Krishnagiri,635654,1,0
21-05-2025,Tamil Nadu,Krishnagiri,635001,38,29
21-05-2025,Tamil Nadu,Krishnagiri,635002,4,6
21-05-2025,Tamil Nadu,Krishnagiri,635102,12,8
21-05-2025,Tamil Nadu,Krishnagiri,635105,4,9
21-05-2025,Tamil Nadu,Krishnagiri,635106,2,3
21-05-2025,Tamil Nadu,Krishnagiri,635113,13,6
21-05-2025,Tamil Nadu,Krishnagiri,635121,31,4
21-05-2025,Tamil Nadu,Krishnagiri,635203,15,11
28-05-2025,Tamil Nadu,Krishnagiri,635002,4,5
28-05-2025,Tamil Nadu,Krishnagiri,635108,6,5
28-05-2025,Tamil Nadu,Krishnagiri,635113,15,8
28-05-2025,Tamil Nadu,Krishnagiri,635114,7,6
28-05-2025,Tamil Nadu,Krishnagiri,635115,16,2
28-05-2025,Tamil Nadu,Krishnagiri,635120,17,9
28-05-2025,Tamil Nadu,Krishnagiri,635207,6,6
28-05-2025,Tamil Nadu,Krishnagiri,636902,4,0
11-06-2025,Tamil Nadu,Krishnagiri,635104,6,13
11-06-2025,Tamil Nadu,Krishnagiri,635107,12,30
11-06-2025,Tamil Nadu,Krishnagiri,635111,0,1
11-06-2025,Tamil Nadu,Krishnagiri,635115,2,7
11-06-2025,Tamil Nadu,Krishnagiri,635120,5,3
11-06-2025,Tamil Nadu,Krishnagiri,635121,11,9
11-06-2025,Tamil Nadu,Krishnagiri,635126,2,8
11-06-2025,Tamil Nadu,Krishnagiri,636902,2,3
13-06-2025,Tamil Nadu,Krishnagiri,635001,7,18
13-06-2025,Tamil Nadu,Krishnagiri,635101,1,5
13-06-2025,Tamil Nadu,Krishnagiri,635114,1,4
13-06-2025,Tamil Nadu,Krishnagiri,635116,2,8
13-06-2025,Tamil Nadu,Krishnagiri,635123,0,3
10-06-2025,Tamil Nadu,Krishnagiri,635108,1,2
10-06-2025,Tamil Nadu,Krishnagiri,635109,17,40
10-06-2025,Tamil Nadu,Krishnagiri,635110,4,5
10-06-2025,Tamil Nadu,Krishnagiri,635117,9,13
10-06-2025,Tamil Nadu,Krishnagiri,635118,3,13
10-06-2025,Tamil Nadu,Krishnagiri,635203,8,14
10-06-2025,Tamil Nadu,Krishnagiri,635207,2,9
10-06-2025,Tamil Nadu,Krishnagiri,635306,3,4
12-06-2025,Tamil Nadu,Krishnagiri,635110,2,5
12-06-2025,Tamil Nadu,Krishnagiri,635113,5,10
12-06-2025,Tamil Nadu,Krishnagiri,635114,1,8
12-06-2025,Tamil Nadu,Krishnagiri,635115,1,6
12-06-2025,Tamil Nadu,Krishnagiri,635120,1,1
12-06-2025,Tamil Nadu,Krishnagiri,635201,5,4
12-06-2025,Tamil Nadu,Krishnagiri,635207,1,3
15-06-2025,Tamil Nadu,Krishnagiri,635110,0,1
15-06-2025,Tamil Nadu,Krishnagiri,635118,2,0
14-06-2025,Tamil Nadu,Krishnagiri,635106,0,1
14-06-2025,Tamil Nadu,Krishnagiri,635107,13,5
14-06-2025,Tamil Nadu,Krishnagiri,635109,13,11
14-06-2025,Tamil Nadu,Krishnagiri,635110,3,1
14-06-2025,Tamil Nadu,Krishnagiri,635117,14,6
14-06-2025,Tamil Nadu,Krishnagiri,635122,2,1
14-06-2025,Tamil Nadu,Krishnagiri,635204,6,2
07-06-2025,Tamil Nadu,Krishnagiri,635119,0,1
07-06-2025,Tamil Nadu,Krishnagiri,635126,1,0
06-06-2025,Tamil Nadu,Krishnagiri,635002,1,6
06-06-2025,Tamil Nadu,Krishnagiri,635101,3,2
06-06-2025,Tamil Nadu,Krishnagiri,635102,5,6
06-06-2025,Tamil Nadu,Krishnagiri,635103,4,3
06-06-2025,Tamil Nadu,Krishnagiri,635110,3,9
06-06-2025,Tamil Nadu,Krishnagiri,635113,2,8
06-06-2025,Tamil Nadu,Krishnagiri,635114,3,3
06-06-2025,Tamil Nadu,Krishnagiri,635115,1,7
06-06-2025,Tamil Nadu,Krishnagiri,635122,4,4
06-06-2025,Tamil Nadu,Krishnagiri,635201,1,1
09-06-2025,Tamil Nadu,Krishnagiri,635002,5,9
09-06-2025,Tamil Nadu,Krishnagiri,635102,4,13
09-06-2025,Tamil Nadu,Krishnagiri,635111,1,0
09-06-2025,Tamil Nadu,Krishnagiri,635113,2,12
09-06-2025,Tamil Nadu,Krishnagiri,635116,7,15
09-06-2025,Tamil Nadu,Krishnagiri,635120,4,4
09-06-2025,Tamil Nadu,Krishnagiri,635122,2,9
09-06-2025,Tamil Nadu,Krishnagiri,635126,5,11
09-06-2025,Tamil Nadu,Krishnagiri,635201,0,1
09-06-2025,Tamil Nadu,Krishnagiri,635307,7,4
09-06-2025,Tamil Nadu,Krishnagiri,636805,1,0
20-06-2025,Tamil Nadu,Krishnagiri,635001,7,22
20-06-2025,Tamil Nadu,Krishnagiri,635106,0,1
20-06-2025,Tamil Nadu,Krishnagiri,635109,11,43
20-06-2025,Tamil Nadu,Krishnagiri,635110,2,9
20-06-2025,Tamil Nadu,Krishnagiri,635112,8,16
20-06-2025,Tamil Nadu,Krishnagiri,635116,3,6
20-06-2025,Tamil Nadu,Krishnagiri,635124,1,4
20-06-2025,Tamil Nadu,Krishnagiri,635204,1,3
20-06-2025,Tamil Nadu,Krishnagiri,635304,4,5
20-06-2025,Tamil Nadu,Krishnagiri,635307,5,4
21-06-2025,Tamil Nadu,Krishnagiri,635103,7,17
21-06-2025,Tamil Nadu,Krishnagiri,635109,27,22
21-06-2025,Tamil Nadu,Krishnagiri,635110,7,4
21-06-2025,Tamil Nadu,Krishnagiri,635116,8,5
21-06-2025,Tamil Nadu,Krishnagiri,635118,3,4
21-06-2025,Tamil Nadu,Krishnagiri,635121,19,10
21-06-2025,Tamil Nadu,Krishnagiri,635123,2,2
21-06-2025,Tamil Nadu,Krishnagiri,635124,2,6
21-06-2025,Tamil Nadu,Krishnagiri,635201,7,5
21-06-2025,Tamil Nadu,Krishnagiri,635207,2,2
16-06-2025,Tamil Nadu,Krishnagiri,635103,0,3
16-06-2025,Tamil Nadu,Krishnagiri,635123,1,2
16-06-2025,Tamil Nadu,Krishnagiri,635124,1,1
16-06-2025,Tamil Nadu,Krishnagiri,635204,1,6
16-06-2025,Tamil Nadu,Krishnagiri,635304,2,5
17-06-2025,Tamil Nadu,Krishnagiri,635102,4,13
17-06-2025,Tamil Nadu,Krishnagiri,635103,2,4
17-06-2025,Tamil Nadu,Krishnagiri,635110,4,5
17-06-2025,Tamil Nadu,Krishnagiri,635115,5,6
17-06-2025,Tamil Nadu,Krishnagiri,635120,6,4
17-06-2025,Tamil Nadu,Krishnagiri,635123,0,1
17-06-2025,Tamil Nadu,Krishnagiri,635304,3,7
18-06-2025,Tamil Nadu,Krishnagiri,635001,6,18
18-06-2025,Tamil Nadu,Krishnagiri,635101,1,7
18-06-2025,Tamil Nadu,Krishnagiri,635109,16,18
18-06-2025,Tamil Nadu,Krishnagiri,635115,9,7
18-06-2025,Tamil Nadu,Krishnagiri,635116,2,7
18-06-2025,Tamil Nadu,Krishnagiri,635122,0,5
18-06-2025,Tamil Nadu,Krishnagiri,635123,0,1
18-06-2025,Tamil Nadu,Krishnagiri,635126,2,8
18-06-2025,Tamil Nadu,Krishnagiri,635206,7,10
18-06-2025,Tamil Nadu,Krishnagiri,635207,6,4
19-06-2025,Tamil Nadu,Krishnagiri,635110,1,4
19-06-2025,Tamil Nadu,Krishnagiri,635119,1,2
19-06-2025,Tamil Nadu,Krishnagiri,635120,6,2
19-06-2025,Tamil Nadu,Krishnagiri,635201,1,2
19-06-2025,Tamil Nadu,Krishnagiri,635304,5,7
19-06-2025,Tamil Nadu,Krishnagiri,635306,4,3
19-06-2025,Tamil Nadu,Krishnagiri,635307,4,9
23-06-2025,Tamil Nadu,Krishnagiri,635104,2,7
23-06-2025,Tamil Nadu,Krishnagiri,635107,6,11
23-06-2025,Tamil Nadu,Krishnagiri,635111,1,1
23-06-2025,Tamil Nadu,Krishnagiri,635112,7,13
23-06-2025,Tamil Nadu,Krishnagiri,635113,8,9
23-06-2025,Tamil Nadu,Krishnagiri,635115,6,8
23-06-2025,Tamil Nadu,Krishnagiri,635120,3,5
23-06-2025,Tamil Nadu,Krishnagiri,635124,2,3
23-06-2025,Tamil Nadu,Krishnagiri,635201,1,1
23-06-2025,Tamil Nadu,Krishnagiri,635207,10,15
23-06-2025,Tamil Nadu,Krishnagiri,636902,3,3
19-08-2025,Tamil Nadu,Krishnagiri,635654,0,1
24-08-2025,Tamil Nadu,Krishnagiri,635109,1,5
31-08-2025,Tamil Nadu,Krishnagiri,635002,0,3
31-08-2025,Tamil Nadu,Krishnagiri,635306,0,1
31-08-2025,Tamil Nadu,Krishnagiri,635307,0,2
20-07-2025,Tamil Nadu,Krishnagiri,635102,0,3
20-07-2025,Tamil Nadu,Krishnagiri,635112,0,1
20-07-2025,Tamil Nadu,Krishnagiri,635126,0,2
20-07-2025,Tamil Nadu,Krishnagiri,635204,0,2
20-07-2025,Tamil Nadu,Krishnagiri,635207,0,4
21-07-2025,Tamil Nadu,Krishnagiri,636812,0,1
24-07-2025,Tamil Nadu,Krishnagiri,636902,0,1
25-07-2025,Tamil Nadu,Krishnagiri,636812,0,2
16-07-2025,Tamil Nadu,Krishnagiri,635111,1,0
16-08-2025,Tamil Nadu,Krishnagiri,635110,0,3
16-08-2025,Tamil Nadu,Krishnagiri,635122,0,5
07-08-2025,Tamil Nadu,Krishnagiri,635103,3,3
03-08-2025,Tamil Nadu,Krishnagiri,635109,1,4
03-08-2025,Tamil Nadu,Krishnagiri,635115,0,2
13-07-2025,Tamil Nadu,Krishnagiri,635112,0,1
13-07-2025,Tamil Nadu,Krishnagiri,635304,0,2
17-07-2025,Tamil Nadu,Krishnagiri,635123,0,4
11-07-2025,Tamil Nadu,Krishnagiri,635124,0,1
11-07-2025,Tamil Nadu,Krishnagiri,636902,1,8
06-07-2025,Tamil Nadu,Krishnagiri,635116,0,1
06-07-2025,Tamil Nadu,Krishnagiri,635122,0,1
06-07-2025,Tamil Nadu,Krishnagiri,635204,0,2
05-07-2025,Tamil Nadu,Krishnagiri,636806,0,3
01-07-2025,Tamil Nadu,Krishnagiri,636806,0,1
27-08-2025,Tamil Nadu,Krishnagiri,635001,0,3
27-08-2025,Tamil Nadu,Krishnagiri,635207,0,7
27-08-2025,Tamil Nadu,Krishnagiri,635304,0,1
27-08-2025,Tamil Nadu,Krishnagiri,635307,0,1
28-08-2025,Tamil Nadu,Krishnagiri,635124,0,2
15-08-2025,Tamil Nadu,Krishnagiri,635105,1,0
15-08-2025,Tamil Nadu,Krishnagiri,635120,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635122,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635201,0,1
15-08-2025,Tamil Nadu,Krishnagiri,635207,0,3
15-08-2025,Tamil Nadu,Krishnagiri,635304,0,1
10-08-2025,Tamil Nadu,Krishnagiri,635114,0,2
04-07-2025,Tamil Nadu,Krishnagiri,635111,0,1
12-07-2025,Tamil Nadu,Krishnagiri,635101,3,1
12-07-2025,Tamil Nadu,Krishnagiri,635113,4,8
12-07-2025,Tamil Nadu,Krishnagiri,635114,2,3
12-07-2025,Tamil Nadu,Krishnagiri,635120,4,1
12-07-2025,Tamil Nadu,Krishnagiri,635121,5,6
12-07-2025,Tamil Nadu,Krishnagiri,635203,6,3
13-07-2025,Tamil Nadu,Krishnagiri,635115,1,0
13-07-2025,Tamil Nadu,Krishnagiri,635126,5,5
13-07-2025,Tamil Nadu,Krishnagiri,635201,1,1
13-07-2025,Tamil Nadu,Krishnagiri,635203,1,2
11-07-2025,Tamil Nadu,Krishnagiri,635101,7,9
11-07-2025,Tamil Nadu,Krishnagiri,635114,0,2
11-07-2025,Tamil Nadu,Krishnagiri,635121,34,14
11-07-2025,Tamil Nadu,Krishnagiri,635123,0,7
11-07-2025,Tamil Nadu,Krishnagiri,635203,2,14
11-07-2025,Tamil Nadu,Krishnagiri,635206,3,1
11-07-2025,Tamil Nadu,Krishnagiri,635304,1,9
11-07-2025,Tamil Nadu,Krishnagiri,635307,1,10
14-07-2025,Tamil Nadu,Krishnagiri,635001,19,30
14-07-2025,Tamil Nadu,Krishnagiri,635002,5,3
14-07-2025,Tamil Nadu,Krishnagiri,635102,11,19
14-07-2025,Tamil Nadu,Krishnagiri,635107,6,24
14-07-2025,Tamil Nadu,Krishnagiri,635114,0,7
14-07-2025,Tamil Nadu,Krishnagiri,635124,0,1
14-07-2025,Tamil Nadu,Krishnagiri,635307,4,10
22-07-2025,Tamil Nadu,Krishnagiri,635101,2,3
22-07-2025,Tamil Nadu,Krishnagiri,635115,4,6
22-07-2025,Tamil Nadu,Krishnagiri,635117,5,10
22-07-2025,Tamil Nadu,Krishnagiri,635120,2,3
22-07-2025,Tamil Nadu,Krishnagiri,635204,2,3
22-07-2025,Tamil Nadu,Krishnagiri,635304,2,6
22-07-2025,Tamil Nadu,Krishnagiri,635307,7,8
23-07-2025,Tamil Nadu,Krishnagiri,635105,3,2
23-07-2025,Tamil Nadu,Krishnagiri,635106,3,3
23-07-2025,Tamil Nadu,Krishnagiri,635117,6,8
23-07-2025,Tamil Nadu,Krishnagiri,635120,0,8
23-07-2025,Tamil Nadu,Krishnagiri,635121,14,9
23-07-2025,Tamil Nadu,Krishnagiri,635204,2,4
23-07-2025,Tamil Nadu,Krishnagiri,635206,2,4
23-07-2025,Tamil Nadu,Krishnagiri,635307,6,8
01-08-2025,Tamil Nadu,Krishnagiri,635105,0,3
01-08-2025,Tamil Nadu,Krishnagiri,635108,0,6
01-08-2025,Tamil Nadu,Krishnagiri,635112,8,11
01-08-2025,Tamil Nadu,Krishnagiri,635113,6,9
01-08-2025,Tamil Nadu,Krishnagiri,635116,7,13
01-08-2025,Tamil Nadu,Krishnagiri,635123,0,2
01-08-2025,Tamil Nadu,Krishnagiri,635206,4,5
30-07-2025,Tamil Nadu,Krishnagiri,635206,2,16
30-07-2025,Tamil Nadu,Krishnagiri,635207,17,10
30-07-2025,Tamil Nadu,Krishnagiri,635304,4,8
30-07-2025,Tamil Nadu,Krishnagiri,635307,5,1
30-07-2025,Tamil Nadu,Krishnagiri,636812,1,0
04-08-2025,Tamil Nadu,Krishnagiri,635109,22,44
04-08-2025,Tamil Nadu,Krishnagiri,635112,23,12
04-08-2025,Tamil Nadu,Krishnagiri,635113,13,15
04-08-2025,Tamil Nadu,Krishnagiri,635115,7,11
04-08-2025,Tamil Nadu,Krishnagiri,635121,12,12
04-08-2025,Tamil Nadu,Krishnagiri,635306,8,4
04-08-2025,Tamil Nadu,Krishnagiri,636902,1,3
31-07-2025,Tamil Nadu,Krishnagiri,635001,28,26
31-07-2025,Tamil Nadu,Krishnagiri,635103,3,4
31-07-2025,Tamil Nadu,Krishnagiri,635105,2,6
31-07-2025,Tamil Nadu,Krishnagiri,635109,27,34
31-07-2025,Tamil Nadu,Krishnagiri,635112,2,8
31-07-2025,Tamil Nadu,Krishnagiri,635123,1,6
31-07-2025,Tamil Nadu,Krishnagiri,635124,0,2
31-07-2025,Tamil Nadu,Krishnagiri,635304,4,4
05-08-2025,Tamil Nadu,Krishnagiri,635002,4,4
05-08-2025,Tamil Nadu,Krishnagiri,635108,6,3
05-08-2025,Tamil Nadu,Krishnagiri,635113,3,12
05-08-2025,Tamil Nadu,Krishnagiri,635114,0,4
05-08-2025,Tamil Nadu,Krishnagiri,635116,3,15
05-08-2025,Tamil Nadu,Krishnagiri,635204,6,8
22-06-2025,Tamil Nadu,Krishnagiri,635105,1,0
22-06-2025,Tamil Nadu,Krishnagiri,635109,1,0
24-06-2025,Tamil Nadu,Krishnagiri,635001,7,15
24-06-2025,Tamil Nadu,Krishnagiri,635110,2,2
24-06-2025,Tamil Nadu,Krishnagiri,635114,4,6
24-06-2025,Tamil Nadu,Krishnagiri,635115,5,2
24-06-2025,Tamil Nadu,Krishnagiri,635123,0,1
24-06-2025,Tamil Nadu,Krishnagiri,635204,1,6
24-06-2025,Tamil Nadu,Krishnagiri,635206,7,12
05-07-2025,Tamil Nadu,Krishnagiri,635001,28,18
05-07-2025,Tamil Nadu,Krishnagiri,635102,3,2
05-07-2025,Tamil Nadu,Krishnagiri,635108,1,1
05-07-2025,Tamil Nadu,Krishnagiri,635112,13,12
05-07-2025,Tamil Nadu,Krishnagiri,635122,2,4
05-07-2025,Tamil Nadu,Krishnagiri,635126,8,14
05-07-2025,Tamil Nadu,Krishnagiri,635203,6,10
07-07-2025,Tamil Nadu,Krishnagiri,635001,12,17
07-07-2025,Tamil Nadu,Krishnagiri,635103,2,1
07-07-2025,Tamil Nadu,Krishnagiri,635104,5,10
07-07-2025,Tamil Nadu,Krishnagiri,635112,7,8
07-07-2025,Tamil Nadu,Krishnagiri,635117,6,15
07-07-2025,Tamil Nadu,Krishnagiri,635118,1,7
07-07-2025,Tamil Nadu,Krishnagiri,635121,36,16
07-07-2025,Tamil Nadu,Krishnagiri,635123,0,3
07-07-2025,Tamil Nadu,Krishnagiri,635203,3,11
07-07-2025,Tamil Nadu,Krishnagiri,635306,7,7
25-07-2025,Tamil Nadu,Krishnagiri,635002,3,6
25-07-2025,Tamil Nadu,Krishnagiri,635108,5,5
25-07-2025,Tamil Nadu,Krishnagiri,635114,1,9
25-07-2025,Tamil Nadu,Krishnagiri,635117,0,20
25-07-2025,Tamil Nadu,Krishnagiri,635122,4,2
25-07-2025,Tamil Nadu,Krishnagiri,635204,1,7
25-07-2025,Tamil Nadu,Krishnagiri,635206,0,7
25-07-2025,Tamil Nadu,Krishnagiri,635306,2,5
26-07-2025,Tamil Nadu,Krishnagiri,635101,1,0
26-07-2025,Tamil Nadu,Krishnagiri,635104,5,3
26-07-2025,Tamil Nadu,Krishnagiri,635107,2,9
26-07-2025,Tamil Nadu,Krishnagiri,635112,1,2
